pneumohydrothorax	pnömohidrotoraks
pneumokoniosis	pnömokonyoz
pneumomediastinum	pnömomediyastinum
pneumomycosis	pnömomikoz
pneumonia	pnömoni
pneumonic	pnömonik
pneumonitis	pnömonit
pneumopericardium	pnömoperikardiyum
pneumoperitoneum	pnömoperitoneum
pneumoperitonitis	pnömoperitonit
pneumopyothorax	pnömopiyotoraks
pneumothorax	pnömotoraks
pock	püstül
pock marked	çiçek bozuğu
podagra	podagra
podophyllin	podofilin
pogonion	çene ucu
poikilocyte	poikilosit
poikilocytosis	poikilositoz
poison	v.zehirle:n.zehir
poisoning	zehirlenme
poisonous	zehirli
poisonousness	zehirlilik
polar	polar
polarity	polarite
polarization	polarizasyon
pole	kutup
policlinic	poliklinik
polio	poliomyelit
poliomyelitis	poliomyelit
pollakiuria	pollakiüri
pollen	polen
pollex	baş parmak
pollinosis	saman nezlesi
polyamine	poliamin
polyarteritis	poliarterit
polyarteritis nodosa	poliarteritis nodoza
polyarthritis	poliartrit
polyarticular	poliartiküler
polychromasia	polikromazi
polychromatophil	polikromatofil
polychromatophilia	polikromatofili
polychromia	polikromi
polychromic	polikromik
polyclinic	poliklinik
polycystic	polikistik
polycythemia	polisitemi
polydactylism	polidaktili
polydactyly	polidaktili
polydipsia	polidipsi
polygamy	poligami
polygenic	poligenik
polygonal	çok köşeli
polyhidrosis	polihidroz
polyhydramnion	polihidramniyoz
polyhydramnios	polihidramniyoz
polyhypermenorrhea	polihipermenore
polyhypomenorrhea	polihipomenore
polymenorrhea	polimenore
polymer	polimer
polymerization	polimerizasyon
polymorph	polimorf
polymorphic	polimorf
polymorphism	polimorfizm
polymorphonuclear	polimorfonükleer
polymorphous	polimorf
polyneuritis	polinevrit
polyneuropathy	polinöropati
polynuclear	polinükleer
polyp	polip
polypectomy	polipektomi
polypeptide	polipeptid
polyphagia	polifaji
polyploid	poliploid
polyploidy	poliploidi
polypnea	polipne
polypoid	polipoid
polyposis	polipozis
polyposis coli	polipozis koli
polysaccharide	polisakkarid
polythene	politen
polyuria	poliüri
pomade	pomad
pons	pons
pontocerebellar	pontoserebellar
popliteal	popliteal
popliteus	popliteal kas
poppy	haşhaş
population	popülasyon
population explosion	nüfus patlaması
porcelain	porselen
pore	por
pornographic	pornografik
pornography	pornografi
porous	porlu
porphyria	porfiri
porphyrin	porfirin
porta	porta
porta hepatis	porta hepatis
portacaval	portakaval
portal	portal
portal of entry	giriş yeri
porter	portör
position	pozisyon
position of fetus	fetus pozisyonu
positive	pozitif
positive accommodation	yakına bakarken silier kasların kontraksiyonu ile oluşan uyum
positron	pozitron
posology	pozoloji
posterior chamber	arka kamara
posteroanterior	posteroanterior
posteroinferior	posteroinferior
posteromedial	posteromediyal
posterosuperior	posterosuperior
postganglionic	postgangliyonik
postgraduate	mezuniyet sonrası
posthitis	postit
posthumous	ölüm sonrası
postmature	postmatür
postmaturity	postmatürite
postmenopausal	postmenopozal
postmortem	postmortem
postnasal	postnazal
postnatal	postnatal
postoperative	postoperatif
postpartum	postpartum
postprandial	postprandial
posttraumatic	posttravmatik
postural	postural
postural albuminuria	ortostatik albuminüri
posture	postür
pot	kap
potable	içilebilir
potassemia	potasemi
potassium	potasyum
potency	potens
potent	potent
potential	potansiyel
potentialization	potansiyelizasyon
potentiation	potansiyelizasyon
potion	posyon
pouch	poş
pouch of douglas	douglas kesesi
pound	pound
pous	ayak
powder	toz
practitioner	pratisyen
praecox	prekoks
praevia	previa
pragmatic	pragmatik
pragmatics	pragmatizm
pragmatism	pragmatizm
preanesthesia	preanestezi
preanesthetic	preanestetik
precancerous	prekanseröz
precapillary	prekapiller
precipitant	presipitan
precipitation	presipitasyon
preclinical	preklinik
precocious puberty	erken puberte
precordial	prekordiyal
precordium	prekordiyum
precursor	prekursör
predisposition	yatkınlık
predispozing	predispozan
prednisolone	prednizolon
prednison	prednizon
predominancy	predominantlık
predominant	hakim
preeclampsia	preeklampsi
preganglionic	pregangliyonik
pregnancy	gebelik
pregnanediol	pregnandiol
pregnant	gebe
prejudice	önyargı
preliminary	ilk
premalignant	premalign
premature	prematüre
premature beat	erken vuru
premature menopause	erken menopoz
prematurity	prematürite
premedication	premedikasyon
premenstrual	premenstrüel
premolar	premolar
premorbid	premorbid
prenatal	prenatal
preoperative	preoperatif
preparation	preparat
preparative	hazırlayıcı
preparatory	hazırlayıcı
prepatellar	prepatellar
prepubertal	prepubertal
prepuberty	prepuberte
prepuce	sünnet derisi
preputium	prepusyum
prepyloric	prepilorik
prerenal	prerenal
presacral	presakral
presbyacusis	presbiakuzi
presbyopia	presbiyopi
prescription	reçete
presenile	presenil
presentation	prezantasyon
preservative	prezervatif
pressor	pressor
pressure	basınç
pressure sore	dekübitus ülseri
presystolic	presistolik
pretibial	pretibial
prevalence	prevalans
preventive	önleyici
preventorium	prevantoryum
priapism	priapizm
priapus	penis
pricking	iğnelenme
prilocaine	prilokain
primaquine	primakin
primary	primer
primary abscess	primer apse
primary aldosteronism	primer aldosteronizm
primary amenorrhea	primer amenore
primary anemia	primer anemi
primate	primat
primates	maymunlar
primigravid	primigravid
primigravida	primigravid
primipara	primipar
primitive	primitif
primordial	primordiyal
principle	ilke
prism	prizma
prisma	prizma
prismatic	prizmatik
probe	prob
procaine	prokain
procaine penicillin	prokain penisilin
procarbazine	prokarbazin
procedure	prosedür
process	süreç
proctitis	proktit
proctocolonoscopy	proktokolonoskopi
proctologist	proktolog
proctology	proktoloji
proctoplasty	proktoplasti
proctoscope	proktoskop
proctoscopy	proktoskopi
proctosigmoidectomy	proktosigmoidektomi
proctosigmoiditis	proktosigmoidit
proctosigmoidoscopy	proktosigmoidoskopi
procumbent	yüzükoyun pozisyonda
procuration	vekaletname
prodromal	prodromal
prodromal period	prodromal dönem
prodromal stage	prodromal dönem
prodrome	prodrom
prodromic	prodromal
product	ürün
productive	prodüktif
proenzyme	proenzim
professional	mesleki
profound	derin
progenitor	ata
progeny	sülale
progeria	progeria
progestational	progestasyonel
progesterone	progesteron
progestin	progesteron
progestogen	progestojen
prognathism	prognatizm
prognosis	prognoz
prognostic	prognostik
progression	progresyon
progressive	progresif
progressive muscular dystrophia	progresif müsküler distrofi
prohormone	prohormon
proinsulin	proinsulin
projectile	projektil
prokaryocyte	prokaryosit
prolactin	prolaktin
prolapse	prolapsus
prolapsed rectum	prolabe rektum
prolapsus	prolapsus
proliferate	çoğal
proliferation	proliferasyon
proliferative	proliferatif
prolonged pregnancy	uzamış gebelik
prominence	çıkıntı
promontorium	promontoryum
promontory	promontoryum
pronation	pronasyon
prone	pron
prone position	yüzükoyun pozisyon
pronunciation	telaffuz
propagation	yayma
prophase	profaz
prophylactic	profilaktik
prophylactic dose	profilaksi dozu
prophylaxis	profilaksi
propionic acid	propionik asit
proportion	orantı
propranolol	propranolol
proprioceptive	proprioseptif
proprioceptor	proprioseptor
proptosis	proptozis
prospective	prospektif
prostaglandin	prostaglandin
prostate	prostat
prostatectomy	prostatektomi
prostatic	prostatik
prostatitis	prostatit
prostatocystitis	prostatosistit
prosthesis	protez
prosthetic	prostetik
prostitute	fahişe
protamine sulphate	protamin sülfat
protease	proteaz
protective	koruyucu
protein	protein
proteinase	proteinaz
proteinuria	proteinüri
proteolysin	proteolizin
proteolysis	proteoliz
proteolytic	proteolitik
proteose	proteoz
prothesis	protez
prothrombin	protrombin
protoerythrocyte	eritroblast
proton	proton
protoplasm	protoplazma
protoporphyria	protoporfiri
protoporphyrin	protoporfirin
protoporphyrinuria	protoporfirinüri
prototype	prototip
protozoal	protozoal
protozoan	protozoon
protozoon	protozoon
protract	uzat
protrusion	protrüzyon
protuberance	tümsek
provitamin	provitamin
provocation	provokasyon
provocative	provokatif
proximal	proksimal
proximity	yakınlık
prurigo	prurigo
pruritic	pruritik
pruritus	pruritus
prussian blue	prusya mavisi
psammoma	psammom
psammoma body	psammom cisimciği
pseudohermaphrodite	psödohermafrodit
pseudohermaphroditism	psödohermafroditizm
pseudomembranous	psödomembranöz
pseudopodium	psödopod
psittacosis	psittakoz
psoriasis	psoriyazis
psoriatic	psoriyatik
psychasthenia	psikasteni
psychiatric	psikiyatrik
psychiatrist	psikiyatrist
psychiatry	psikiyatri
psychic	psişik
psychical	psişik
psychics	psikoloji
psychoanalist	psikoanalist
psychoanalysis	psikoanaliz
psychoanalytic	psikoanalitik
psychobiology	psikobiyoloji
psychodrama	psikodrama
psychodynanmics	psikodinamik
psychogenic	psikojen
psychologic	psikolojik
psychological	psikolojik
psychologist	psikolog
psychology	psikoloji
psychometric	psikometri
psychometry	psikometrik
psychomotor	psikomotor
psychoneurosis	psikonöroz
psychopath	psikopat
psychopathia	psikopati
psychopathic	psikopatik
psychopathology	psikopatoloji
psychopathy	psikopati
psychopharmacology	psikofarmakoloji
psychosis	psikoz
psychosomatic	psikosomatik
psychotherapist	psikoterapist
psychotherapy	psikoterapi
psychotic	psikotik
psychotropic	psikotropik
pterion	pterion
ptosis	ptoz
ptotic	ptotik
ptyalin	ptiyalin
pubertas praecox	erken puberte
puberty	puberte
pubic	pubik
pubis	pubis
puceron	akasya biti
pudendal	pudendal
puerpera	lohusa
puerperal	puerperal
puerperant	lohusa
puerperium	puerperiyum
puffiness	şişkinlik
puffy	şişkin
pulmonary	pulmoner
pulmonary abscess	akciğer apsesi
pulmonary acariasis	akciğer akaryazisi
pulmonary artery	akciğer atardamarı
pulmonary circulation	küçük dolaşım
pulmonary edema	akciğer ödemi
pulmonary embolism	pulmoner embolizm
pulmonary phthisis	akciğer tüberkülozu
pulmonary stenosis	pulmoner darlık
pulmonary vein	akciğer toplardamarı
pulmonates	akciğerli salyangozlar
pulmonic	pulmoner
pulmonic regurgitation	pulmoner yetersizlik
pulp	pulpa
pulsatile	pulsatil
pulsation	pulsasyon
pulsative	pulsatil
pulse	nabız
pulsus alternans	pulsus alternans
pulsus bigeminus	bigemin nabız
pulsus paradoxus	pulsus paradoksus
pulverization	pulverizasyon
punch biopsy	punch biyopsi
punctate	benekli
punctum	nokta
pupil	pupilla
pupilla	pupilla
pupillary	pupiller
purgation	purgasyon
purgative	purgatif
purified	pürifiye
purine	pürin
purpura	purpura
purulent	pürülan
pus	püy
pustule	püstül
putrefaction	putrefaksiyon
pycnonotidae	bülbülgiller familyası
pyelitis	piyelit
pyelocystitis	piyelosistit
pyelography	piyelografi
pyelonephritis	piyelonefrit
pyelonephrosis	piyelonefroz
pyemia	piyemi
pyknic	piknik
pyknolepsy	piknolepsi
pyknosis	piknoz
pyknotic	piknotik
pylephlebitis	pileflebit
pylorectomy	pilorektomi
pyloric	pilorik
pyloric stenosis	pilor stenozu
pyloroduodenal	piloroduodenal
pyloroduodenitis	piloroduodenit
pyloroplasty	piloroplasti
pylorospasm	pilorospazm
pylorostenosis	pilorostenoz
pylorostomy	pilorostomi
pylorotomy	pilorotomi
pylorus	pilor
pyocele	piyosel
pyocyanin	piyosiyanin
pyoderma	piyoderma
pyogen	piyojen
pyogenic	piyojen
pyogenous	piyojen
pyosalpinx	piyosalpenks
pyramid	piramid
pyramidal	piramidal
pyrazinamide	pirazinamid
pyretic	piretik
pyretogen	pirojen
pyretogenetic	pirojen
pyretogenic	pirojen
pyretogenous	pirojen
pyridostigmine	piridostigmin
pyridoxine	piridoksin
pyrimethamine	pirimetamin
pyrimidine	pirimidin
pyrogallic acid	pirogallol
pyrogen	pirojen
pyrogenic	pirojen
pyrogenous	pirojen
pyromania	piromani
pyrosis	pirozis
pyrrole	pirol
pyruvate	pirüvat
pyruvic acid	pirüvik asit
pyuria	piyüri
quack	şarlatan
quackery	şarlatanlık
quadrant	kadran
quadrate	dört köşeli
quadriceps	kuadriseps
quadrilateral	dört kenarlı
quadrilocular	dört boşluklu
quadriplegia	kuadripleji
quadruple	dörtlü
quadruplet pregnancy	dördüz gebelik
qualified	kalifiye
qualitative	kalitatif
qualitative analysis	kalitatif analiz
quality	nitelik
quantitative	kantitatif
quantitative analysis	kantitatif analiz
quantity	miktar
quantum	kuantum
quarantine	karantina
quarantine period	karantina süresi
quartz	kuvars
quaternary	kuaterner
quicksilver	civa
quiescent	durgun
quinacrine	kinakrin
quinidine	kinidin
quinine	kinin
quotient	oran
rabiate	kuduz hastası
rabid	kuduz hastası
rabies	kuduz
race	ırk
rachitic	raşitik
rachitis	raşitizm
rachitism	raşitizm
rad	rad
radial	radyal
radiation	radyasyon
radiation accident	radyasyon hasarı
radiation sickness	radyasyon hastalığı
radical	radikal
radio opaque	radyo opak
radioactive	radyoaktif
radioactivity	radyoaktivite
radiodermatitis	radyodermatit
radiogram	radyogram
radiograph	radyograf
radiography	radyografi
radioimmunoassay	radyoimmünoassay
radioisotope	radyoizotop
radiolaria	ışınlılar
radiologic	radyolojik
radiologist	radyolog
radiology	radyoloji
radionecrosis	radyonekroz
radionuclide	radyonüklid
radiopaque	radyopak
radioscopy	radyoskopi
radiotherapeutic	radyoterapötik
radiotherapist	radyoterapist
radiotherapy	radyoterapi
radioulnar	radioulnar
radium	radyum
radius	radius
radix	kök
rale	ral
ramify	dallanmak
ramulus	dalcık
ramus	dal
range of accommodation	en az kırıcılıkla görüntülenen iki cisim arasındaki uzaklık
ranula	ranula
rape	tecavüz
rape victim	tecavüz kurbanı
raphe	rafe
rapid	hızlı
rash	döküntü
rat	sıçan
rat goliath	afrika cırlak faresi
ratio	oran
rational	mantıklı
rationalization	rasyonalizasyon
ray	ışın
raynaud's phenomenon	raynaud fenomeni
reabsorption	reabsorpsiyon
reaction	reaksiyon
reactivation	reaktivasyon
reactive	reaktif
reagent	belirteç
reality	gerçek
reanimate	yeniden canlandırma
reanimation	reanimasyon
reapperance	yeniden ortaya çıkma
reasonable	makul
rebound	rebound
recall	hatırlama
recanalization	rekanalizasyon
receptor	reseptör
recessive	resesif
recipient	alıcı
reciprocal	resiprokal
reciprocating	resiprokan
recognition	tanıma
recombinant	rekombinan
recombination	rekombinasyon
reconstruction	rekonstrüksiyon
reconstructive	rekonstrüktif
rectal	rektal
rectal alimentation	rektal alimentasyon
rectal exit	anüs
rectitis	rektit
rectoabdominal	rektoabdominal
rectoanal	rektoanal
rectocele	rektosel
rectococcygeal	rektokoksigeal
rectocolitis	rektokolit
rectocolonic	rektokolonik
rectogenital	rektogenital
rectoperineal	rektoperineal
rectopexy	rektopeksi
rectoplasty	rektoplasti
rectoscope	rektoskop
rectoscopy	rektoskopi
rectosigmoid	rektosigmoid
rectosigmoidectomy	rektosigmoidektomi
rectosigmoidoscopy	rektosigmoidoskopi
rectouterine	rektouterin
rectovaginal	rektovajinal
rectovesical	rektovezikal
rectum	rektum
rectus	rektus
recumbency	sırt üstü yatma
recumbent	sırt üstü yatmış
recurrence	rekürens
recurrent	reküren
red blood cell	eritrosit
red pulp	kırmızı pulpa
redness	kızarıklık
reducible	redüktabl
reductant	indirgeyici
reductase	redüktaz
redundancy	fazlalık
redundant	fazlalık
reflection	yansıma
reflex	refleks
reflex act	refleks hareket
reflex akinesia	refleks akinezi
reflex arc	refleks arkı
reflux	reflü
refraction	refraksiyon
refractive	refraktif
refractometer	refraktometer
refractometry	refraktometri
refractory	refrakter
regeneration	rejenerasyon
regimen	rejim
region	bölge
regional	rejyonel
regional anatomy	bölgesel anatomi
regional anesthesia	bölgesel anestezi
regression	gerileme
regressive	regresif
regular	düzenli
regulated	regüle
regulation	regülasyon
regurgitation	regurjitasyon
rehabilitation	rehabilitasyon
rehydration	rehidrasyon
reinfection	reenfeksiyon
reinforcement	kuvvetlendirme
rejection	rejeksiyon
relation	ilişki
relative	relatif
relative accommodation	belirli bir mesafede iki gözle bakış için gerekli olan uyum
relaxation	relaksasyon
relaxin	relaksin
relief	dindirme
remediable	tedavi edilebilir
remedial	iyileştirici
remedy	ilaç
remission	remisyon
remittance	havale
remittent	remitan
remnant	kalıntı
removal	uzaklaştırma
renal	renal
renal adenoma	renal adenom
renal albuminuria	renal albuminüri
renal calculus	böbrek taşı
renal colic	renal kolik
renal diabetes	renal glukozüri
renal pelvis	renal pelvis
renin	renin
renovascular	renovasküler
reparable	onarılabilir
reperfusion	reperfüzyon
repetitive	tekrarlanan
replacement	replasman
replication	replikasyon
reproducible	tekrarlanabilir
reproductive	reprodüktif
reserpine	rezerpin
reservoir	depo
reservoir of infection	enfeksiyon kaynağı
residual	rezidüel
residual air	rezidüel hava
residue	kalan kısım
resin	reçine
resistance	rezistans
resistant	rezistan
resonance	rezonans
resorption	rezorpsiyon
respiration	solunum
respirator	respiratör
respiratory acidosis	respiratuar asidoz
respiratory alkalosis	respiratuar alkaloz
respiratory center	solunum merkezi
respiratory sound	solunum sesi
respiratory standstill	solunum durması
response	cevap
rest	istirahat
restenosis	restenoz
restless	huzursuz
restlessness	huzursuzluk
restoration	normal haline gelme
resuscitation	resüsitasyon
resuscitative	resüsitatif
retardation	retardasyon
retention	retansiyon
retention of urine	idrar retansiyonu
reticular	retiküler
reticular fibre	ağsı tel
reticulocytosis	retikülositoz
reticuloendothelial	retiküloendotelyal
reticuloendothelial system	retiküloendotelyal sistem
reticuloendothelioma	retiküloendotelyom
reticulosis	retiküloz
retina	retina
retinal	retinal
retinal detachment	retina dekolmanı
retinitis	retinit
retinoblastoma	retinoblastom
retinochoroiditis	retinokoroidit
retinography	retinografi
retinopapillitis	retinopapillit
retinopathy	retinopati
retinoscope	retinoskop
retinoscopy	retinoskopi
retinosis	retinoz
retractile	retraktil
retraction	retraksiyon
retractor	retraktör
retrobulbar	retrobulber
retrocecal abscess	retroçekal apse
retrograde	retrograd
retrograde amnesia	retrograd amnezi
retrograde pyelography	retrograd piyelografi
retrolental	retrolental
retroperitoneal	retroperitoneal
retroperitoneum	retroperiton
retropharyngeal	retrofaringeal
retroposition	retropozisyon
retrospective	retrospektif
retrosternal	retrosternal
retroversioflexion	retroversiyofleksiyon
retroversion	retroversiyon
retroversion of uterus	uterus retroversiyonu
retroverted	retrovert
reversal	tersine dönme
reversibility	reversibilite
reversible	reversibl
rh sensitization	rh sensitizasyon
rhabdomyoma	rabdomiyom
rhabdomyosarcoma	rabdomiyosarkom
rhabdosarcoma	rabdomiyosarkom
rhachis	omurga
rheumatic	romatizmal
